image_id,class,score,xmin,ymin,xmax,ymax,width,height
Pias (579)_jpg.rf.b4719beee9100ecc68826e7d9d2b28be.jpg,rickshaw,0.91,227,292,435,472,1024,1024
Pias (579)_jpg.rf.b4719beee9100ecc68826e7d9d2b28be.jpg,rickshaw,0.91,642,303,863,493,1024,1024
Pias (579)_jpg.rf.b4719beee9100ecc68826e7d9d2b28be.jpg,rickshaw,0.90,136,303,216,373,1024,1024
Pias (579)_jpg.rf.b4719beee9100ecc68826e7d9d2b28be.jpg,rickshaw,0.80,781,315,1024,656,1024,1024
Pias (579)_jpg.rf.b4719beee9100ecc68826e7d9d2b28be.jpg,three wheelers (CNG),0.62,402,318,438,355,1024,1024
Pias (579)_jpg.rf.b4719beee9100ecc68826e7d9d2b28be.jpg,three wheelers (CNG),0.35,393,310,453,354,1024,1024
Pias (580)_jpg.rf.18b37902fd9127059e06bd713b3fe441.jpg,rickshaw,0.93,275,373,508,585,1024,1024
Pias (580)_jpg.rf.18b37902fd9127059e06bd713b3fe441.jpg,rickshaw,0.92,182,383,309,508,1024,1024
Pias (580)_jpg.rf.18b37902fd9127059e06bd713b3fe441.jpg,rickshaw,0.91,474,386,580,483,1024,1024
Pias (580)_jpg.rf.18b37902fd9127059e06bd713b3fe441.jpg,rickshaw,0.90,0,384,134,515,1024,1024
Pias (580)_jpg.rf.18b37902fd9127059e06bd713b3fe441.jpg,three wheelers (CNG),0.89,602,399,662,442,1024,1024
Pias (580)_jpg.rf.18b37902fd9127059e06bd713b3fe441.jpg,three wheelers (CNG),0.88,166,397,203,429,1024,1024
Pias (580)_jpg.rf.18b37902fd9127059e06bd713b3fe441.jpg,rickshaw,0.48,491,407,1024,1021,1024,1024
Pias (581)_jpg.rf.c6dd15178885b22161c006edcf520596.jpg,three wheelers (CNG),0.91,0,375,71,514,1024,1024
Pias (581)_jpg.rf.c6dd15178885b22161c006edcf520596.jpg,rickshaw,0.91,194,381,246,429,1024,1024
Pias (581)_jpg.rf.c6dd15178885b22161c006edcf520596.jpg,three wheelers (CNG),0.90,771,399,834,440,1024,1024
Pias (581)_jpg.rf.c6dd15178885b22161c006edcf520596.jpg,rickshaw,0.89,299,349,806,770,1024,1024
Pias (581)_jpg.rf.c6dd15178885b22161c006edcf520596.jpg,rickshaw,0.86,265,376,342,471,1024,1024
Pias (581)_jpg.rf.c6dd15178885b22161c006edcf520596.jpg,rickshaw,0.86,853,399,923,444,1024,1024
Pias (581)_jpg.rf.c6dd15178885b22161c006edcf520596.jpg,rickshaw,0.78,138,375,179,436,1024,1024
Pias (581)_jpg.rf.c6dd15178885b22161c006edcf520596.jpg,rickshaw,0.75,46,369,157,470,1024,1024
Pias (581)_jpg.rf.c6dd15178885b22161c006edcf520596.jpg,rickshaw,0.69,307,367,436,513,1024,1024
Pias (581)_jpg.rf.c6dd15178885b22161c006edcf520596.jpg,rickshaw,0.43,118,374,176,446,1024,1024
Pias (581)_jpg.rf.c6dd15178885b22161c006edcf520596.jpg,rickshaw,0.26,831,400,856,435,1024,1024
Pias (582)_jpg.rf.b8f29699fc714eb9ae82532db8354f55.jpg,motorbike,0.93,539,548,780,723,1024,1024
Pias (582)_jpg.rf.b8f29699fc714eb9ae82532db8354f55.jpg,three wheelers (CNG),0.91,434,543,500,595,1024,1024
Pias (582)_jpg.rf.b8f29699fc714eb9ae82532db8354f55.jpg,rickshaw,0.89,0,512,137,791,1024,1024
Pias (582)_jpg.rf.b8f29699fc714eb9ae82532db8354f55.jpg,car,0.48,121,518,451,639,1024,1024
Pias (582)_jpg.rf.b8f29699fc714eb9ae82532db8354f55.jpg,suv,0.46,121,518,451,639,1024,1024
Pias (583)_jpg.rf.ee9447ac1466e8907fcfea91af54602e.jpg,rickshaw,0.93,0,374,214,574,1024,1024
Pias (583)_jpg.rf.ee9447ac1466e8907fcfea91af54602e.jpg,rickshaw,0.92,400,390,482,468,1024,1024
Pias (583)_jpg.rf.ee9447ac1466e8907fcfea91af54602e.jpg,rickshaw,0.87,480,407,556,457,1024,1024
Pias (583)_jpg.rf.ee9447ac1466e8907fcfea91af54602e.jpg,bus,0.82,251,372,445,449,1024,1024
Pias (583)_jpg.rf.ee9447ac1466e8907fcfea91af54602e.jpg,bicycle,0.60,536,393,774,692,1024,1024
Pias (583)_jpg.rf.ee9447ac1466e8907fcfea91af54602e.jpg,rickshaw,0.51,533,409,587,454,1024,1024
Pias (583)_jpg.rf.ee9447ac1466e8907fcfea91af54602e.jpg,rickshaw,0.28,536,394,775,692,1024,1024
Pias (584)_jpg.rf.8fc7762a4237e814c91492ef98a87812.jpg,three wheelers (CNG),0.92,0,222,156,481,1024,1024
Pias (584)_jpg.rf.8fc7762a4237e814c91492ef98a87812.jpg,rickshaw,0.91,308,237,386,316,1024,1024
Pias (584)_jpg.rf.8fc7762a4237e814c91492ef98a87812.jpg,rickshaw,0.90,200,233,286,315,1024,1024
Pias (584)_jpg.rf.8fc7762a4237e814c91492ef98a87812.jpg,rickshaw,0.86,274,241,320,311,1024,1024
Pias (585)_jpg.rf.6c31ce5b0e8705345c58208f5c72e9d8.jpg,rickshaw,0.90,310,314,402,395,1024,1024
Pias (585)_jpg.rf.6c31ce5b0e8705345c58208f5c72e9d8.jpg,rickshaw,0.85,202,324,244,367,1024,1024
Pias (585)_jpg.rf.6c31ce5b0e8705345c58208f5c72e9d8.jpg,van,0.56,240,318,323,382,1024,1024
Pias (585)_jpg.rf.6c31ce5b0e8705345c58208f5c72e9d8.jpg,rickshaw,0.39,316,249,939,765,1024,1024
Pias (585)_jpg.rf.6c31ce5b0e8705345c58208f5c72e9d8.jpg,three wheelers (CNG),0.37,240,318,322,381,1024,1024
Pias (585)_jpg.rf.6c31ce5b0e8705345c58208f5c72e9d8.jpg,car,0.28,914,359,1024,612,1024,1024
Pias (586)_jpg.rf.2a031205d27df00adaf5e76a560644c2.jpg,rickshaw,0.91,815,527,1024,701,1024,1024
Pias (586)_jpg.rf.2a031205d27df00adaf5e76a560644c2.jpg,car,0.91,264,553,352,603,1024,1024
Pias (586)_jpg.rf.2a031205d27df00adaf5e76a560644c2.jpg,rickshaw,0.90,0,513,164,773,1024,1024
Pias (586)_jpg.rf.2a031205d27df00adaf5e76a560644c2.jpg,rickshaw,0.88,685,532,820,659,1024,1024
Pias (586)_jpg.rf.2a031205d27df00adaf5e76a560644c2.jpg,car,0.85,297,558,787,728,1024,1024
Pias (586)_jpg.rf.2a031205d27df00adaf5e76a560644c2.jpg,rickshaw,0.57,346,535,419,585,1024,1024
Pias (586)_jpg.rf.2a031205d27df00adaf5e76a560644c2.jpg,three wheelers (CNG),0.38,221,546,272,574,1024,1024
Pias (587)_jpg.rf.f9c498eec94c508df0ff6a8ba055e6e0.jpg,rickshaw,0.92,0,249,155,418,1024,1024
Pias (587)_jpg.rf.f9c498eec94c508df0ff6a8ba055e6e0.jpg,rickshaw,0.91,634,275,717,355,1024,1024
Pias (587)_jpg.rf.f9c498eec94c508df0ff6a8ba055e6e0.jpg,three wheelers (CNG),0.63,724,292,768,338,1024,1024
Pias (587)_jpg.rf.f9c498eec94c508df0ff6a8ba055e6e0.jpg,rickshaw,0.47,577,286,617,329,1024,1024
Pias (588)_jpg.rf.844900e2e6375d44a2e509dbbbc3572e.jpg,rickshaw,0.81,0,229,93,324,1024,1024
Pias (588)_jpg.rf.844900e2e6375d44a2e509dbbbc3572e.jpg,rickshaw,0.30,282,155,899,711,1024,1024
Pias (588)_jpg.rf.844900e2e6375d44a2e509dbbbc3572e.jpg,rickshaw,0.26,745,201,914,451,1024,1024
Pias (589)_jpg.rf.714a97db64f7cc236f925686f3a73620.jpg,rickshaw,0.91,109,419,211,510,1024,1024
Pias (589)_jpg.rf.714a97db64f7cc236f925686f3a73620.jpg,rickshaw,0.82,0,383,157,721,1024,1024
Pias (589)_jpg.rf.714a97db64f7cc236f925686f3a73620.jpg,rickshaw,0.72,61,424,114,503,1024,1024
Pias (589)_jpg.rf.714a97db64f7cc236f925686f3a73620.jpg,suv,0.71,593,392,1024,646,1024,1024
Pias (589)_jpg.rf.714a97db64f7cc236f925686f3a73620.jpg,rickshaw,0.31,222,402,325,499,1024,1024
Pias (589)_jpg.rf.714a97db64f7cc236f925686f3a73620.jpg,motorbike,0.28,212,417,521,822,1024,1024
Pias (590)_jpg.rf.52436447cff2eda0d84005448ec22366.jpg,rickshaw,0.94,233,425,512,673,1024,1024
Pias (590)_jpg.rf.52436447cff2eda0d84005448ec22366.jpg,rickshaw,0.92,564,457,641,527,1024,1024
Pias (590)_jpg.rf.52436447cff2eda0d84005448ec22366.jpg,motorbike,0.91,870,448,975,575,1024,1024
Pias (590)_jpg.rf.52436447cff2eda0d84005448ec22366.jpg,rickshaw,0.90,644,454,722,530,1024,1024
Pias (590)_jpg.rf.52436447cff2eda0d84005448ec22366.jpg,rickshaw,0.70,479,459,534,504,1024,1024
Pias (590)_jpg.rf.52436447cff2eda0d84005448ec22366.jpg,motorbike,0.55,720,445,853,669,1024,1024
Pias (590)_jpg.rf.52436447cff2eda0d84005448ec22366.jpg,car,0.52,526,466,553,498,1024,1024
Pias (591)_jpg.rf.4629a9cda2c035261e35b648c9b6d63e.jpg,rickshaw,0.89,694,468,804,533,1024,1024
Pias (591)_jpg.rf.4629a9cda2c035261e35b648c9b6d63e.jpg,rickshaw,0.87,925,474,1006,545,1024,1024
Pias (591)_jpg.rf.4629a9cda2c035261e35b648c9b6d63e.jpg,rickshaw,0.85,603,459,694,536,1024,1024
Pias (591)_jpg.rf.4629a9cda2c035261e35b648c9b6d63e.jpg,rickshaw,0.83,498,452,609,550,1024,1024
Pias (591)_jpg.rf.4629a9cda2c035261e35b648c9b6d63e.jpg,suv,0.59,0,435,124,531,1024,1024
Pias (592)_jpg.rf.7def757e0caf84fa094e776909f2f4a8.jpg,car,0.92,66,421,545,562,1024,1024
Pias (592)_jpg.rf.7def757e0caf84fa094e776909f2f4a8.jpg,rickshaw,0.89,873,425,1022,503,1024,1024
Pias (592)_jpg.rf.7def757e0caf84fa094e776909f2f4a8.jpg,rickshaw,0.83,633,424,754,494,1024,1024
Pias (593)_jpg.rf.e63fb7b25e6283fff56444f5a73d590f.jpg,car,0.94,687,458,892,530,1024,1024
Pias (593)_jpg.rf.e63fb7b25e6283fff56444f5a73d590f.jpg,rickshaw,0.93,843,413,1024,710,1024,1024
Pias (593)_jpg.rf.e63fb7b25e6283fff56444f5a73d590f.jpg,rickshaw,0.91,210,442,362,576,1024,1024
Pias (593)_jpg.rf.e63fb7b25e6283fff56444f5a73d590f.jpg,rickshaw,0.91,441,450,509,518,1024,1024
Pias (593)_jpg.rf.e63fb7b25e6283fff56444f5a73d590f.jpg,motorbike,0.83,521,455,552,490,1024,1024
Pias (593)_jpg.rf.e63fb7b25e6283fff56444f5a73d590f.jpg,bicycle,0.78,404,456,451,533,1024,1024
Pias (593)_jpg.rf.e63fb7b25e6283fff56444f5a73d590f.jpg,rickshaw,0.77,373,453,418,506,1024,1024
Pias (593)_jpg.rf.e63fb7b25e6283fff56444f5a73d590f.jpg,rickshaw,0.63,330,457,375,510,1024,1024
Pias (593)_jpg.rf.e63fb7b25e6283fff56444f5a73d590f.jpg,rickshaw,0.54,352,454,397,508,1024,1024
Pias (593)_jpg.rf.e63fb7b25e6283fff56444f5a73d590f.jpg,minivan,0.43,551,450,659,499,1024,1024
Pias (593)_jpg.rf.e63fb7b25e6283fff56444f5a73d590f.jpg,rickshaw,0.31,386,454,444,524,1024,1024
Pias (593)_jpg.rf.e63fb7b25e6283fff56444f5a73d590f.jpg,suv,0.27,551,451,658,499,1024,1024
Pias (593)_jpg.rf.e63fb7b25e6283fff56444f5a73d590f.jpg,car,0.25,551,450,659,499,1024,1024
Pias (594)_jpg.rf.8a45baa27fd85ff0738fa38499611c68.jpg,rickshaw,0.93,0,385,107,520,1024,1024
Pias (594)_jpg.rf.8a45baa27fd85ff0738fa38499611c68.jpg,three wheelers (CNG),0.92,884,404,979,470,1024,1024
Pias (594)_jpg.rf.8a45baa27fd85ff0738fa38499611c68.jpg,rickshaw,0.84,974,382,1024,517,1024,1024
Pias (595)_jpg.rf.d6e43bbd5b4027db08e4f5bfcc3d6eab.jpg,rickshaw,0.90,0,488,52,575,1024,1024
Pias (595)_jpg.rf.d6e43bbd5b4027db08e4f5bfcc3d6eab.jpg,rickshaw,0.60,697,481,1024,653,1024,1024
Pias (595)_jpg.rf.d6e43bbd5b4027db08e4f5bfcc3d6eab.jpg,bicycle,0.33,698,481,1024,653,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,bus,0.93,308,553,455,756,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,bus,0.93,86,149,170,281,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,bus,0.91,277,90,374,180,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,bus,0.91,610,201,715,281,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,three wheelers (CNG),0.91,415,894,470,974,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,bus,0.89,169,62,276,172,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,bus,0.89,903,298,979,446,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,motorbike,0.88,394,855,432,917,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,bus,0.87,563,252,660,338,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,rickshaw,0.87,292,674,331,745,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,car,0.86,346,233,394,298,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,bus,0.86,658,663,780,882,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,rickshaw,0.84,237,613,273,676,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,rickshaw,0.84,50,194,74,240,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,car,0.84,25,0,49,33,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,motorbike,0.81,818,615,841,662,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,rickshaw,0.77,807,981,861,1024,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,rickshaw,0.75,61,153,80,194,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,rickshaw,0.75,260,683,292,764,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,rickshaw,0.73,46,157,63,195,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,rickshaw,0.73,45,120,64,156,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,van,0.71,360,179,436,293,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,car,0.65,319,808,389,933,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,car,0.64,838,889,937,991,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,bus,0.62,530,896,636,1024,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,bus,0.60,155,6,192,68,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,bus,0.54,263,158,352,287,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,rickshaw,0.53,52,155,75,194,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,bus,0.51,174,0,239,33,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,suv,0.49,558,693,638,810,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,three wheelers (CNG),0.48,714,600,791,684,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,rickshaw,0.42,123,486,162,549,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,rickshaw,0.42,78,284,99,330,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,rickshaw,0.37,102,299,126,348,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,motorbike,0.37,434,243,465,291,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,bus,0.37,191,33,288,129,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,bus,0.36,0,580,78,784,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,bus,0.33,211,25,298,107,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,rickshaw,0.33,904,574,932,631,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,bus,0.31,477,173,521,260,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,suv,0.30,714,599,791,685,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,van,0.28,529,307,610,403,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,van,0.27,351,216,409,296,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,minivan,0.26,558,693,639,811,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,car,0.26,320,172,366,231,1024,1024
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,bus,0.25,290,164,361,258,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,bus,0.93,319,378,466,579,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,three wheelers (CNG),0.91,403,729,459,813,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,bus,0.90,629,2,735,86,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,bus,0.90,88,0,169,104,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,rickshaw,0.89,814,787,864,857,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,bus,0.89,899,133,981,275,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,bus,0.89,595,52,695,149,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,car,0.89,351,51,400,117,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,car,0.88,759,950,844,1024,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,rickshaw,0.88,286,479,325,548,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,bus,0.87,652,498,777,718,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,suv,0.86,656,473,730,580,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,motorbike,0.86,381,700,416,760,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,rickshaw,0.84,245,433,279,500,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,rickshaw,0.80,356,957,416,1024,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,rickshaw,0.75,48,15,73,64,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,car,0.68,324,577,380,696,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,motorbike,0.68,268,534,290,602,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,van,0.66,365,0,441,112,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,car,0.64,679,837,763,967,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,bicycle,0.64,183,876,221,936,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,bus,0.63,172,836,394,1023,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,rickshaw,0.57,914,385,945,455,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,bus,0.55,262,0,358,112,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,car,0.54,648,876,725,1008,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,motorbike,0.52,761,478,793,524,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,suv,0.48,914,756,1006,890,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,bus,0.34,547,726,633,901,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,pickup,0.34,559,551,603,651,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,van,0.34,545,114,628,219,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,motorbike,0.33,442,63,471,108,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,motorbike,0.31,712,814,751,872,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,rickshaw,0.31,80,107,101,147,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,car,0.31,913,756,1007,890,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,motorbike,0.29,473,73,491,120,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,car,0.27,356,18,430,115,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,bus,0.27,482,0,550,77,1024,1024
Pias (597)_jpg.rf.1792e62bae9d3bb1ea8eab79380ed186.jpg,van,0.25,324,577,380,695,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,bus,0.93,312,399,460,598,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,bus,0.93,76,0,157,130,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,bus,0.92,622,539,754,765,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,three wheelers (CNG),0.91,364,785,419,877,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,bus,0.91,876,172,955,283,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,car,0.90,433,606,497,690,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,rickshaw,0.90,268,492,307,557,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,rickshaw,0.89,811,796,862,867,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,bus,0.89,620,54,718,151,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,car,0.87,342,74,391,140,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,rickshaw,0.84,240,459,271,525,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,rickshaw,0.83,39,45,63,93,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,motorbike,0.80,357,748,390,809,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,car,0.78,757,962,840,1024,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,car,0.75,646,891,725,1022,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,bus,0.71,35,383,187,562,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,rickshaw,0.71,49,6,69,43,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,rickshaw,0.69,907,393,936,460,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,rickshaw,0.66,30,0,49,34,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,bus,0.65,630,12,736,86,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,car,0.65,677,850,762,979,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,bus,0.63,253,1,348,136,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,van,0.63,309,544,361,656,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,van,0.59,355,17,433,134,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,suv,0.52,573,568,655,686,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,rickshaw,0.43,61,111,82,149,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,bus,0.40,549,114,636,237,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,car,0.40,753,364,818,445,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,bus,0.38,123,883,346,1024,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,rickshaw,0.35,290,605,319,696,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,car,0.34,310,544,361,656,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,rickshaw,0.34,259,481,297,549,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,rickshaw,0.34,430,82,460,128,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,rickshaw,0.33,123,347,163,397,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,rickshaw,0.30,71,137,93,180,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,bus,0.28,354,19,433,133,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,bus,0.28,545,765,607,921,1024,1024
Pias (598)_jpg.rf.807e4f2fb72a87eab783f794b82c6d43.jpg,bus,0.28,475,6,522,92,1024,1024
Pias (599)_jpg.rf.7a94488fd95721592882ee9130de9013.jpg,bus,0.93,68,1,149,136,1024,1024
Pias (599)_jpg.rf.7a94488fd95721592882ee9130de9013.jpg,bus,0.92,305,404,454,597,1024,1024
Pias (599)_jpg.rf.7a94488fd95721592882ee9130de9013.jpg,bus,0.92,69,338,230,533,1024,1024
Pias (599)_jpg.rf.7a94488fd95721592882ee9130de9013.jpg,bus,0.92,590,571,725,803,1024,1024
